DC,first_harmonic_amplitude,first_harmonic_frequency,first_harmonic_phase,modulation_ratio
0.15815217792987823,0.24600954353809357,0.004347825888544321,-1.351828932762146,1.555524230003357
0.40405502915382385,0.46529290080070496,0.008695651777088642,3.7463607788085938,1.15155827999115
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.05797100439667702,0.09512730687856674,0.004347825888544321,-0.8684886693954468,1.640946388244629
0.2634057402610779,0.3834960460662842,0.004347825888544321,-1.1005691289901733,1.455913782119751
0.21933412551879883,0.3281644582748413,0.004347825888544321,3.2658491134643555,1.4961851835250854
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.29912519454956055,0.43135160207748413,0.004347825888544321,3.3395535945892334,1.442043662071228
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.05217390134930611,0.08971293270587921,0.004347825888544321,-0.3548574447631836,1.7194982767105103
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.176449254155159,0.27388158440589905,0.004347825888544321,-0.8677138090133667,1.5521832704544067
0.2183738797903061,0.3346567749977112,0.004347825888544321,2.9761037826538086,1.5324945449829102
0.30934566259384155,0.4411719739437103,0.004347825888544321,3.3979909420013428,1.4261456727981567
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.32843828201293945,0.39385053515434265,0.008695651777088642,3.832679271697998,1.1991615295410156
0.11339429765939713,0.18183863162994385,0.004347825888544321,2.873912811279297,1.6035958528518677
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.40171948075294495,0.46458837389945984,0.008695651777088642,3.723660469055176,1.1564995050430298
0.33260378241539,0.4618034064769745,0.004347825888544321,3.420286178588867,1.3884490728378296
0.30380430817604065,0.4278407394886017,0.004347825888544321,-1.3774064779281616,1.4082773923873901
0.08894926309585571,0.14025074243545532,0.004347825888544321,-1.5485590696334839,1.5767499208450317
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.3848894536495209,0.44038403034210205,0.008695651777088642,3.7119832038879395,1.1441831588745117
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.332852303981781,0.21612650156021118,0.017391303554177284,0.9884968996047974,0.6493165493011475
0.27821364998817444,0.4002958834171295,0.004347825888544321,3.332317352294922,1.438807487487793
0.21922768652439117,0.3345998525619507,0.004347825888544321,2.8008556365966797,1.5262664556503296
0.2146914303302765,0.3213912844657898,0.004347825888544321,3.365952968597412,1.4969916343688965
0.3399546444416046,0.4095791280269623,0.008695651777088642,4.055984973907471,1.2048052549362183
0.22137676179409027,0.33176812529563904,0.004347825888544321,-0.9389063119888306,1.498658299446106
0.19981881976127625,0.30491480231285095,0.004347825888544321,4.23945951461792,1.525956392288208
0.2739129960536957,0.39348259568214417,0.004347825888544321,-1.0125519037246704,1.4365240335464478
0.3010869026184082,0.42897123098373413,0.004347825888544321,-1.276845097541809,1.4247422218322754
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0675724521279335,0.11150907725095749,0.004347825888544321,4.3271002769470215,1.6502150297164917
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.24369724094867706,0.06906548142433167,0.03333333507180214,2.4933176040649414,0.28340691328048706
0.2445651739835739,0.3571910560131073,0.004347825888544321,4.390126705169678,1.460514783859253
0.20144927501678467,0.30343425273895264,0.004347825888544321,-1.3125430345535278,1.506256341934204
0.09583332389593124,0.15380072593688965,0.004347825888544321,-1.0821377038955688,1.6048773527145386
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.38645899295806885,0.45780807733535767,0.008695651777088642,3.4894495010375977,1.1846226453781128
0.13816051185131073,0.2188456952571869,0.004347825888544321,3.1247754096984863,1.5839959383010864
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.1204388365149498,0.16476643085479736,0.008695651777088642,4.349480152130127,1.3680506944656372
0.2183903306722641,0.3300460875034332,0.004347825888544321,3.075925827026367,1.5112669467926025
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.1922101229429245,0.29006245732307434,0.004347825888544321,4.393529891967773,1.5090904235839844
0.39606133103370667,0.456717312335968,0.008695651777088642,3.7075605392456055,1.1531479358673096
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.13097824156284332,0.20858217775821686,0.004347825888544321,-1.3470176458358765,1.5924948453903198
0.3369351029396057,0.48062726855278015,0.004347825888544321,2.9240050315856934,1.4264683723449707
