-0.6980802792321583, -0.332225913621258, 0, mean
-0.6980802792321583, 0.332225913621258, 0, std
46.771378708551424, -0.6644518272425444, 1, mean
46.771378708551424, 0.332225913621258, 1, std
53.75218150087255, 2.32558139534882, 2, mean
53.75218150087255, 2.9900332225913644, 2, std
67.71378708551481, 97.00996677740864, 3, mean
66.3176265270506, 97.67441860465115, 3, std
77.48691099476434, 6.3122923588039725, 4, mean
77.48691099476434, 6.3122923588039725, 4, std
85.86387434554979, -0.332225913621258, 5, mean
85.86387434554979, -0.332225913621258, 5, std
95.63699825479932, -0.6644518272425444, 6, mean
95.63699825479932, -0.6644518272425444, 6, std
101.22164048865625, 5.315614617940184, 7, mean
101.22164048865625, 5.315614617940184, 7, std
108.20244328097726, 26.24584717607972, 8, mean
108.20244328097726, 26.24584717607972, 8, std
110.99476439790567, 5.980066445182715, 9, mean
110.99476439790567, 5.980066445182715, 9, std
119.371727748691, 12.62458471760796, 10, mean
119.371727748691, 12.62458471760796, 10, std
120.76788830715532, 0.664451827242516, 11, mean
120.76788830715532, 0.9966777408637739, 11, std
133.33333333333337, -0.332225913621258, 12, mean
133.33333333333337, -0.332225913621258, 12, std
144.5026178010471, 3.6544850498338803, 13, mean
144.5026178010471, 3.6544850498338803, 13, std
152.87958115183255, -0.332225913621258, 14, mean
152.87958115183255, -0.332225913621258, 14, std
168.237347294939, 3.3222591362126224, 15, mean
168.237347294939, 3.3222591362126224, 15, std
172.4258289703315, 0.332225913621258, 16, mean
172.4258289703315, 0.332225913621258, 16, std
190.57591623036637, 0, 17, mean
190.57591623036637, 0, 17, std
