0.1976284584980732, -2.7065217391304355
18.37944664031626, -2.7065217391304355
34.33794466403167, -2.717391304347826
52.47035573122537, -2.7065217391304355
70.70158102766804, -2.717391304347826
86.51185770750993, -2.695652173913044
102.51976284584984, -2.717391304347826
120.55335968379453, -2.6847826086956523
136.31422924901193, -2.6521739130434785
154.4960474308301, -2.6521739130434785
172.57905138339927, -2.6304347826086962
188.3893280632412, -2.608695652173913
204.15019762845856, -2.5760869565217392
222.1837944664032, -2.5434782608695654
240.2667984189724, -2.521739130434783
258.3498023715416, -2.5
274.308300395257, -2.5108695652173916
293.03359683794474, -2.6304347826086962
309.88142292490124, -2.836956521739131
329.94071146245074, -3.250000000000001
350.2964426877471, -3.7282608695652177
362.4011857707511, -3.391304347826088
380.03952569169974, -2.7717391304347823
395.7015810276681, -2.717391304347826
