38.06552262090486, 0, 0, mean
38.06552262090486, 4.733727810650862, 0, std
55.538221528861186, 331.3609467455621, 1, mean
54.290171606864305, 334.91124260355025, 1, std
73.0109204368174, 10.65088757396444, 2, mean
74.25897035881428, 16.568047337278074, 2, std
85.49141965678632, -2.366863905325488, 3, mean
84.24336973478933, 3.5502958579881465, 3, std
