13.636363636363726, -4.16304347826087
31.768774703557398, -4.1521739130434785
49.90118577075107, -4.141304347826087
65.85968379446649, -4.1521739130434785
84.09090909090918, -4.16304347826087
102.17391304347834, -4.141304347826087
118.03359683794474, -4.130434782608696
138.5375494071147, -4.141304347826087
154.39723320158112, -4.130434782608696
170.25691699604752, -4.1195652173913055
188.5375494071147, -4.141304347826087
204.44664031620565, -4.141304347826087
220.40513833992102, -4.1521739130434785
238.5869565217392, -4.1521739130434785
256.86758893280637, -4.173913043478262
275.2470355731226, -4.217391304347826
291.6996047430831, -4.336956521739131
310.77075098814237, -4.532608695652175
330.18774703557324, -4.804347826086957
347.33201581027674, -5.07608695652174
366.84782608695673, -5.369565217391305
383.0039525691701, -4.923913043478262
395.7509881422926, -4.228260869565218
413.78458498023724, -4.195652173913045
