3.260869565217426, -1.8804347826086956
19.16996047430834, -1.8804347826086956
37.35177865612653, -1.8804347826086956
55.533596837944685, -1.8804347826086956
71.3932806324111, -1.8695652173913044
89.67391304347831, -1.8913043478260871
107.80632411067197, -1.8804347826086956
125.98814229249018, -1.8804347826086956
144.16996047430834, -1.8804347826086956
160.12845849802378, -1.8913043478260871
176.03754940711465, -1.8913043478260871
194.26877470355737, -1.9021739130434783
212.54940711462453, -1.923913043478261
228.50790513833996, -1.934782608695652
246.78853754940715, -1.9565217391304348
262.7470355731226, -1.9673913043478264
280.83003952569175, -1.9456521739130437
298.61660079051387, -1.8586956521739133
316.304347826087, -1.7499999999999998
329.4960474308301, -1.1521739130434783
345.7509881422926, -0.7282608695652175
367.4407114624506, -1.5000000000000002
384.98023715415025, -1.8586956521739133
405.43478260869574, -1.8586956521739133
